file	text	confidence
mly_1216449245980205_000.png	KONZUN	0.99
mly_1216449245980205_001.png	super Cmomere	0.53
mly_1216449245980205_002.png	KFC	1.00
mly_1218463622417870_002.png	HIC OFF /NU	0.77
mly_1218606336016085_000.png	SAOL	0.50
mly_1219139555193292_001.png	Ej@R	0.51
mly_1219371148521797_000.png	D	0.96
mly_1219371148521797_002.png	20#	0.50
mly_1219371148521797_003.png	2	0.57
mly_1221564501708198_000.png	COPYSERVIS	0.99
mly_1222708716605462_000.png	PURGERI	0.54
mly_1224183568344759_000.png	ERSTE	0.89
mly_1224183568344759_003.png	KLADENJE	0.75
mly_1224183568344759_008.png	SuperSpol	0.83
mly_1225132007968730_001.png	iene	0.45
mly_1225132007968730_005.png	muskorce	0.46
mly_1227461137661557_000.png	P	0.99
mly_1227461137661557_001.png	22R	0.43
mly_1227461137661557_002.png	2021-05-12	0.87
mly_1227461137661557_003.png	16:31:43	0.84
mly_1227461137661557_005.png	HDR	1.00
mly_1227736040978805_000.png	Almy	0.49
mly_1229728941566069_001.png	MIC OFF /NU	0.66
mly_1230802304223128_000.png	CASINO	0.93
mly_1231208481016260_000.png	'0A	0.55
mly_1231208481016260_001.png	HRVATSKI ZAVOD ZA TE	0.44
mly_1231208481016260_002.png	JESTE LI IKAI	0.77
mly_1231208481016260_004.png	SEMPER T 6	0.57
mly_1231208481016260_005.png	Bau	0.90
mly_1232173753864969_000.png	6	0.57
mly_1233331971124169_000.png	016knh	0.55
mly_1233331971124169_001.png	MIC OFF/NU	0.42
mly_1233417504593179_000.png	047knh	0.58
mly_1233417504593179_001.png	MIC OFF /NU	0.71
mly_123649759748607_002.png	Manizac)	0.43
mly_123649759748607_008.png	3:-	0.63
mly_1236596108218305_000.png	2	0.67
mly_1237124520090904_000.png	AJSA	1.00
mly_1237873450059938_000.png	Auto-0088b	0.43
mly_1237873450059938_001.png	2023	0.92
mly_1237873450059938_002.png	87-20 13:57:11	0.57
mly_1237873450059938_004.png	MIC OFF	0.79
mly_1237873450059938_005.png	BLACKUUE DR?50S-ZCHFHD-FHD	0.64
mly_1238754489914987_002.png	1NU	0.44
mly_124014549718188_001.png	MIC	0.68
mly_1243458306944749_001.png	MIC OFF /NU	0.70
mly_1244894593202964_000.png	ROATIA AIRLINES	0.95
mly_1246076626964410_000.png	oo	0.84
mly_1246949919683325_001.png	HIc OFF /NU	0.47
mly_1248650098885078_001.png	HIC OFF /NU	0.45
mly_1249534537337531_000.png	YBLACK	0.54
mly_1251147608615575_000.png	0Z1knh	0.47
mly_1251147608615575_001.png	MIL	0.60
mly_1251938161889539_000.png	054knh	0.66
mly_1251938161889539_001.png	MIC UFF /NU	0.57
mly_1253230028673995_000.png	national	1.00
mly_1253622935412043_002.png	NAJE	1.00
mly_1253622935412043_003.png	IMO	0.89
mly_1253856348982782_000.png	019knh	0.91
mly_1253856348982782_001.png	MIC OFF /NU	0.55
mly_1254181441898185_000.png	auto-0008b	0.58
mly_1254181441898185_002.png	T	0.73
mly_1254181441898185_003.png	2023	0.91
mly_1254181441898185_004.png	07-20	0.72
mly_1254181441898185_005.png	13:52:49	0.85
mly_1254181441898185_006.png	038knh	0.47
mly_1254181441898185_007.png	MIC OFF	0.74
mly_1254181441898185_008.png	BLACRUUE	0.80
mly_1254181441898185_009.png	DR750S-ZCHFHD-FHD	0.45
mly_1255439601539141_001.png	VIDEO	0.91
mly_1255439601539141_003.png	Goga	0.44
mly_1257309844689254_000.png	MIC OFF /NU	0.76
mly_1258633588119791_000.png	Auto-0008b	0.43
mly_1258633588119791_001.png	A	0.86
mly_1258633588119791_004.png	2023-07	0.80
mly_1258633588119791_005.png	14	1.00
mly_1258633588119791_006.png	14:15:14	1.00
mly_1258633588119791_008.png	MIC	0.58
mly_1258633588119791_009.png	OFF	1.00
mly_1258633588119791_010.png	BLACKUUE DR750S-ZCHFHD	0.43
mly_1258633588119791_011.png	FHD	1.00
mly_1258633588119791_014.png	ANIKA	0.86
mly_1260309428888108_000.png	HODŽIC	0.47
mly_1262599367468633_001.png	06	0.99
mly_1262835198080727_001.png	HIC OFF /NU	0.53
mly_1263366092057286_000.png	5	0.81
mly_126360473328789_000.png	26193	0.57
mly_1264690985358172_001.png	Obilazek	0.76
mly_1265437274631200_000.png	P	1.00
mly_1269312261651641_001.png	tris0	0.45
mly_1271209600425653_000.png	Auto-0ub8b	0.40
mly_1271209600425653_001.png	peT	0.41
mly_1271209600425653_002.png	2023-07-14 14:13:15	0.50
mly_1271209600425653_003.png	000km/h	0.46
mly_1271209600425653_004.png	MIC OFF	0.92
mly_1271209600425653_005.png	BLACKUUE DR750S-ZCHFHD	0.61
mly_1271209600425653_006.png	FHD	0.99
mly_1272020057937449_000.png	@ani	0.53
mly_1273127980959914_002.png	STORE	0.89
mly_1273707434865980_000.png	ce puno	0.92
mly_1274519013253660_000.png	BEBEK	0.63
mly_1276113949453107_000.png	MIC OFF /NU	0.71
mly_1279268947646045_001.png	GIs	0.58
mly_128004223360728_002.png	NTONIO COMMERCE	0.61
mly_1283668822030519_000.png	MIC	0.88
mly_1283860699747819_000.png	E	0.45
mly_1283860699747819_001.png	{	0.77
mly_128412435946735_003.png	Aeroplan	0.61
mly_128415619838316_000.png	Bolnica	0.46
mly_128415619838316_001.png	Horcegovina	0.56
mly_128415619838316_002.png	Pellegrino	1.00
mly_128415619838316_003.png	AUTOPREVOZ-BUS	0.86
mly_1285566216021082_001.png	KONZUM	0.45
mly_1285690386079077_000.png	MIC OFF /NU	0.75
mly_1285776121832372_000.png	H	0.88
mly_1285776121832372_001.png	Bolnica	1.00
mly_1285776121832372_002.png	50 m	0.78
mly_128598909262342_000.png	HA	0.60
mly_128598909262342_002.png	2017/05/16	0.69
mly_1286694956203661_008.png	tot	0.44
mly_1287893256070135_001.png	TAXI	0.98
mly_128804429555306_000.png	Dubrovnik	0.75
mly_128804429555306_002.png	Scil	0.49
mly_128979313259840_000.png	U	0.53
mly_1290643998511139_000.png	Auto-8008h'	0.46
mly_1290643998511139_001.png	2023-87-20	0.72
mly_1290643998511139_003.png	039ki/h	0.49
mly_1290643998511139_004.png	HIC OTF	0.45
mly_1290643998511139_005.png	BLACKUUE	0.60
mly_1290643998511139_006.png	DR750S~ZCHFHD-FHD	0.49
mly_1291693618512858_000.png	KIn	0.58
mly_1291693618512858_001.png	MIC OFF /NU	0.79
mly_1291693618512858_003.png	PRODAJNI	0.68
mly_1293862244341730_000.png	MIC	0.79
mly_1293909549345172_000.png	Gu	0.95
mly_1294619871496864_000.png	054knh	0.62
mly_1294619871496864_001.png	MIC OFF /NU	0.68
mly_1294619871496864_002.png	BLACKUE  DR9BOM-ICHUHD	0.43
mly_1295417104407746_000.png	Auto-80882	0.60
mly_1295417104407746_001.png	2023-07-20 17:13:25	0.45
mly_1295417104407746_002.png	056knh	0.46
mly_1295417104407746_003.png	HIC	0.40
mly_1295417104407746_004.png	OFF	0.99
mly_1295417104407746_005.png	BLACKUUE DR750S-ZCHFHD-FHD	0.64
mly_1295866362637930_000.png	ADMIRAL	0.99
mly_1297846064732439_000.png	okn	0.80
mly_1297846064732439_001.png	MIC OFF /NU	0.58
mly_1298365954389231_000.png	Auto-05086	0.48
mly_1298365954389231_001.png	2023-07-20	0.75
mly_1298365954389231_002.png	13:57:44	0.92
mly_1298365954389231_004.png	MIC	0.97
mly_1298365954389231_005.png	OFF	1.00
mly_1298365954389231_006.png	BLACKUUE DR750S-ZCHFHD-FHD	0.47
mly_1298470633902258_001.png	DRVA	1.00
mly_129886859085471_001.png	forouo	0.69
mly_1301140986946742_000.png	AK	0.45
mly_1302300597869829_000.png	PROSTOR	0.99
mly_1305989060157891_000.png	Heinzelova ulica	0.69
mly_1306657413079555_000.png	021knh	0.63
mly_1306657413079555_001.png	MIC OFT /NU	0.64
mly_130687042979467_000.png	PRAONICA	0.64
mly_1310723579459856_000.png	ŽELIM	0.99
mly_1310723579459856_001.png	ŽELIM	1.00
mly_1310723579459856_002.png	RuKU	0.41
mly_1313468680465868_000.png	CI	0.60
mly_1313468680465868_003.png	KEMIJSKA	1.00
mly_1316394127158646_000.png	TCJ	0.59
mly_131737908997388_004.png	Sk	0.51
mly_132155258875443_000.png	MIC OFF /NU	0.77
mly_1321565408347497_000.png	026kmh	0.75
mly_1321565408347497_001.png	MIC OFF /NU	0.58
mly_1322202082352215_001.png	MIC OFF /NU	0.72
mly_1323357011494025_001.png	DAN	0.99
mly_1323357011494025_002.png	KKFC	0.50
mly_1323357011494025_004.png	KFC	1.00
mly_132382208933419_000.png	ALDEN	0.98
mly_132382208933419_004.png	FIF)	0.47
mly_1323930594998409_000.png	Auto-8088b	0.53
mly_1323930594998409_004.png	MIC OFF	0.68
mly_1323930594998409_005.png	BLACKUUE DR750S-ZCHFHD-FHD	0.63
mly_1324295986420692_001.png	0	0.58
mly_1325004505170125_000.png	P	0.91
mly_1325004505170125_002.png	KOLE	0.70
mly_1327931617958346_000.png	10	0.99
mly_1327931617958346_001.png	1 nekretnine	0.65
mly_1327931617958346_004.png	(STARLING	0.45
mly_132806102216820_000.png	1	0.42
mly_1328479684430476_000.png	(STOP	0.52
mly_132958899415848_002.png	02	0.41
mly_132958899415848_003.png	NKD	0.85
mly_1329962384548576_001.png	P	1.00
mly_1329962384548576_002.png	P	0.91
mly_1330021310704214_001.png	2	0.44
mly_1332699127680818_000.png	auto-80086	0.47
mly_1332699127680818_002.png	033knvh	0.61
mly_1332699127680818_003.png	HIC OFF	0.93
mly_133287508826860_001.png	M	0.65
mly_133290902169931_001.png	'Digital	0.49
mly_1333811514159498_000.png	Auto 8088b	0.50
mly_1333811514159498_002.png	2023-87-20 13853:15	0.42
mly_1333811514159498_003.png	BZ4knh	0.60
mly_1333811514159498_004.png	HIC OFF	0.99
mly_1333811514159498_005.png	BLACKUE  DR750S-ZCHFHD-FHD	0.51
mly_1333811514159498_006.png	Omm	0.40
mly_1334042158778615_002.png	ere	0.56
mly_1335505055330201_000.png	ST	0.42
mly_1335505055330201_001.png	P	0.98
mly_1335590546822375_000.png	CEVABDZINICA	0.49
mly_1336006107416854_000.png	ROTA	0.97
mly_133680912043871_000.png	TOP	0.88
mly_1337053650603550_000.png	Auto-0088b	0.42
mly_1337053650603550_001.png	2024	1.00
mly_1337053650603550_002.png	08-09 11:08:00	0.77
mly_1337053650603550_003.png	014knh	0.73
mly_1337053650603550_004.png	HIC	0.79
mly_1337053650603550_005.png	OFF	0.98
mly_1337053650603550_006.png	BLACKUUE   DR750S-ZCHFHD-FHD	0.41
mly_1337376367249049_000.png	AMko	0.64
mly_1337802903786419_001.png	2023-07-20 13:49:59	0.49
mly_1337802903786419_004.png	BLACKUUE DR750S-ZCH FHD-FHD	0.41
mly_133823468787009_002.png	PE	0.64
mly_133823468787009_003.png	TAIE	0.46
mly_1338347543329855_001.png	donerka	0.72
mly_1339373927704690_002.png	P	0.97
mly_1339689234257424_000.png	MaxMara	1.00
mly_1341566107970227_000.png	2a	0.70
mly_1341566107970227_002.png	vise -	0.41
mly_1342751959999668_001.png	2023-07-20	0.69
mly_1342751959999668_002.png	14:80: 18	0.58
mly_1342751959999668_004.png	MIC OFF	0.97
mly_1342751959999668_005.png	BLACKUUE  DR750S-ZCHFHD-FHD	0.51
mly_1345261739284387_000.png	SRETAN	0.88
mly_134831472015366_002.png	1u	0.44
mly_1348864415971180_000.png	2023/04/08   12:18:56	0.79
mly_1349769410634366_000.png	P	1.00
mly_1349769410634366_001.png	P	1.00
mly_1350198748698681_000.png	MIC OFF /NU	0.78
mly_1350273448676368_000.png	Ixymedi	0.42
mly_1350273448676368_001.png	Smanji	0.81
mly_1350273448676368_003.png	MIC JFF /NU	0.43
mly_135176285312899_004.png	Wal	0.59
mly_1353163095068647_001.png	JUHANPROMET	0.88
mly_1353310146246182_000.png	30	1.00
mly_1353332975049636_000.png	2	0.81
mly_1353332975049636_001.png	7	1.00
mly_1353332975049636_004.png	6531-332	0.66
mly_1354365745182201_000.png	8372	0.71
mly_1354457532481171_000.png	HIC OFF /NU	0.70
mly_135588486254760_000.png	Auto-00086	0.63
mly_135588486254760_001.png	2023	0.54
mly_135588486254760_002.png	07-20	0.93
mly_135588486254760_003.png	13856 :59	0.75
mly_135588486254760_004.png	HIC UFF	0.40
mly_135588486254760_005.png	BLACKUUE	0.99
mly_135645031920331_000.png	IOBACCO	0.97
mly_1356549962152031_000.png	poso	0.42
mly_1357501362803944_000.png	DUMNISOVA	0.48
mly_1357501362803944_001.png	ULICA	1.00
mly_1357501362803944_003.png	?	0.63
mly_1358970087835985_001.png	Jeep	0.99
mly_135902905259843_000.png	NIC UFF /NU	0.52
mly_135925015156019_001.png	MIC JF /NU	0.41
mly_1359682504988863_001.png	81-	0.73
mly_136056845956228_000.png	P	0.75
mly_136056845956228_001.png	P	0.93
mly_1360700727631125_001.png	Your	0.50
mly_1360700727631125_002.png	MJENJACNICA	0.96
mly_1360700727631125_003.png	bere	0.92
mly_1360700727631125_004.png	EXCHANGE	0.90
mly_1360700727631125_006.png	[Chonge	0.76
mly_1362268309398516_000.png	P	0.99
mly_1363058035722503_004.png	IS	0.79
mly_1363058035722503_005.png	DECU !	0.61
mly_1363763605519779_000.png	Uvk uz	0.86
mly_1363763605519779_003.png	km	0.48
mly_1363763605519779_004.png	20 Kn	0.55
mly_1363763605519779_005.png	febe	0.63
mly_1365703200476061_000.png	MIC ULF/NU	0.50
mly_1366172040428466_000.png	Sarajevo	0.93
mly_1366172040428466_001.png	Dubrovnlk	0.81
mly_136738765109289_002.png	APLIKACIJA	0.69
mly_136936388453163_000.png	E	0.98
mly_1370804489951582_000.png	P	1.00
mly_1371171366592947_002.png	4	0.86
mly_1372796033372789_002.png	Korakldo	0.57
mly_137457742089844_001.png	MIC OFF /NU	0.44
mly_137517148388319_001.png	buaz	0.56
mly_1378559354148837_000.png	CORNARO	0.89
mly_1378789257225123_000.png	VOLQVC	0.56
mly_1378789257225123_001.png	NK	0.99
mly_1379518112972592_000.png	P	0.99
mly_1381005598913206_000.png	Pitur	0.54
mly_138106941701682_000.png	TOKIQ Sigurnost u pokretu	0.86
mly_138106941701682_001.png	TC	0.61
mly_1381264545892583_000.png	40	1.00
mly_1382317702168270_001.png	NIC OFF /NU	0.62
mly_138309528283725_000.png	RACIOXAL	0.73
mly_138378418235575_001.png	MIC UFF /NU	0.46
mly_1385219689453555_000.png	KL	0.42
mly_1385219689453555_001.png	GRIJANJE	0.56
mly_1385219689453555_002.png	vodovod =	0.52
mly_1385261865173715_001.png	Gebrüder Weiss	0.94
mly_138539765420250_000.png	HAPO	0.54
mly_138539765420250_001.png	DREAMS,	0.62
mly_138539765420250_003.png	RIGGER !	0.66
mly_138539765420250_004.png	BIGGER	0.96
mly_138543808262509_000.png	P	1.00
mly_138543808262509_001.png	P	0.72
mly_138652915945076_000.png	Auto-8008b	0.61
mly_138652915945076_001.png	2023	0.83
mly_138652915945076_002.png	07-20	0.71
mly_138652915945076_003.png	13:53: 12	0.59
mly_138652915945076_005.png	HIC OFT	0.51
mly_138652915945076_006.png	BLACKUUE DR750S-ZCHFHD-FHD	0.50
mly_1388506943133182_000.png	P	0.92
mly_1388506943133182_002.png	4	0.44
mly_1388921912357143_000.png	'KLIMATIZACIJA	0.81
mly_1388921912357143_002.png	vodovod	0.80
mly_1390241204811070_000.png	029knh	0.56
mly_1390241204811070_001.png	MIC OFF /NU	0.68
mly_1390632657969942_000.png	MIC UFF /NU	0.62
mly_1390995661261631_000.png	822	0.59
mly_139136628234744_000.png	MIC UrT /NU	0.44
mly_139240308215506_000.png	P	0.86
mly_1392429341815692_000.png	ance	1.00
mly_1394226457623953_000.png	Šahié	0.57
mly_1394226457623953_002.png	P	0.70
mly_1394425188079954_000.png	wwvnuic ba	0.54
mly_139471041465533_000.png	1	0.43
mly_1395998417444335_001.png	ZVJEI	0.46
mly_1395998417444335_003.png	INJAK	0.97
mly_1397264883994045_000.png	MIC OFF /NU	0.69
mly_1397306792304633_000.png	Exchan	0.49
mly_1397306792304633_001.png	2 0	0.94
mly_1397938610605230_000.png	MIC OFF /NU	0.51
mly_139890584799383_000.png	OKL	0.49
mly_139890584799383_001.png	MIC OFF /NU	0.76
mly_1399740883737389_001.png	Ziel	1.00
mly_1399740883737389_002.png	Rabljena !	0.87
mly_1399740883737389_003.png	vozila	0.68
mly_1400193010547305_000.png	2023/04/08	1.00
mly_1400193010547305_001.png	10: 39	0.74
mly_140070632469344_000.png	Auto-0088b	0.73
mly_140070632469344_001.png	2023-87-14	0.66
mly_140070632469344_002.png	14:15:50	0.94
mly_140070632469344_004.png	MIC OFF	0.91
mly_140070632469344_005.png	BLACKUUE DR?50S-ZCHFHD	0.53
mly_140070632469344_006.png	FHD	1.00
mly_140070632469344_007.png	Jana	1.00
mly_1401491000201887_000.png	elfrance	0.71
mly_1405246368087267_000.png	ACl_marina	0.42
mly_1405246368087267_001.png	1828	0.66
mly_1405246368087267_002.png	Sustipan	1.00
mly_1405246368087267_006.png	NATURAL	0.78
mly_1405246368087267_007.png	CARBONATED	1.00
mly_1405246368087267_008.png	Jamnica	0.67
mly_140760825027090_000.png	066knh	0.82
mly_1408543796145242_001.png	gorenje	0.93
mly_1410510889282053_001.png	Oganic	0.61
mly_1411014045899682_000.png	[ZALA	0.94
mly_1411014045899682_001.png	LOMBA	0.54
mly_1411014045899682_002.png	Dota	0.67
mly_1412734782490447_000.png	B 0	0.51
mly_1413602182675242_000.png	06Zkmh	0.41
mly_1413602182675242_001.png	MIC OFF /NU	0.71
mly_1413602182675242_002.png	BLACKWE DR9BOM-ICHUHD	0.53
mly_1414989648987643_002.png	Miele	1.00
mly_141736717875963_006.png	APLIKACIJA	0.61
mly_141742941272649_001.png	ALMIRA	1.00
mly_141742941272649_002.png	MIC OFF /NU	0.70
mly_141742941272649_004.png	'otdl Almire `	0.44
mly_141825834547752_000.png	MIC OFF /NU	0.50
mly_1419277015649050_000.png	038knh	0.66
mly_1419277015649050_001.png	MIC OFF/NU	0.68
mly_1420029955230785_000.png	Auto-00086	0.52
mly_1420029955230785_003.png	2023-07-20 13:52:57	0.44
mly_1420029955230785_004.png	04Zknh	0.46
mly_1420029955230785_005.png	MIC	0.93
mly_1420029955230785_006.png	BLACKUE DR750S-ZCH/FHD-FHD	0.46
mly_1420713912660498_006.png	MIC OFF /NU	0.81
mly_1421553441521972_002.png	Xoo	0.70
mly_1421840311504388_001.png	Will ONA	0.63
mly_1422768131414338_001.png	2016/12/28	0.77
mly_1423090776106809_000.png	2	0.92
mly_142322854524640_000.png	STELLA	1.00
mly_142322854524640_002.png	ARTOIS	0.96
mly_142322854524640_008.png	STELLA	0.55
mly_142322854524640_009.png	Artois	0.55
mly_142589824458179_000.png	Bevanda	0.41
mly_142589824458179_004.png	1503	1.00
mly_1426061954407389_000.png	BLACKUUE   DR9BOM-1CH UHD	0.42
mly_1426573444372047_000.png	C	0.65
mly_1428196124212931_002.png	046kmh	0.59
mly_1428536757989584_000.png	Auto-0808b	0.74
mly_1428536757989584_001.png	2023	0.76
mly_1428536757989584_002.png	07-Z0 13:53:56	0.65
mly_1428536757989584_004.png	MIC	0.88
mly_1428536757989584_005.png	OFF	0.95
mly_1428536757989584_006.png	BLACKUUE DR?50S-ZCHFHD-FHD	0.52
mly_1429592527823277_000.png	Auto-0008b	0.92
mly_1429592527823277_001.png	2023	0.94
mly_1429592527823277_002.png	07-14 13:57:42	0.76
mly_1429592527823277_003.png	6cknh	0.42
mly_1429592527823277_004.png	MIC	0.64
mly_1429592527823277_005.png	OFF	0.97
mly_1429592527823277_006.png	BLACKUUE  DR750S-ZCHFHD-FHD	0.69
mly_1430588451058353_000.png	Auto-00086	0.53
mly_1430588451058353_002.png	2023	0.88
mly_1430588451058353_003.png	07-14	0.77
mly_1430588451058353_004.png	14:08:44	0.54
mly_1430588451058353_005.png	036kmh	0.84
mly_1430588451058353_006.png	MIC OFF	0.82
mly_1430588451058353_007.png	BLACKUUE DR750S-ZCHFHD-FHD	0.71
mly_1430893327894735_001.png	G	0.88
mly_1430952011284798_000.png	MOBITEL	1.00
mly_143139707827330_000.png	TE	0.96
mly_143139707827330_003.png	ZANZI	0.99
mly_1432758750437417_000.png	VE	0.92
mly_1432758750437417_001.png	NAR	0.65
mly_1432789934530031_001.png	Moctap	0.75
mly_1432789934530031_003.png	Zenice	0.63
mly_1432789934530031_006.png	ioo0 m	0.44
mly_143368544481512_000.png	MIC UFF /NU	0.52
mly_1434106520505566_002.png	}	0.69
mly_1434106520505566_004.png	AM	0.56
mly_1434106520505566_005.png	AX	0.63
mly_1434106520505566_008.png	AA	0.66
mly_1434106520505566_010.png	YHNKA	0.48
mly_1434106520505566_011.png	2023-07-14	0.74
mly_1434106520505566_012.png	14:15:04	0.68
mly_1434106520505566_013.png	009kmh	0.54
mly_1434106520505566_014.png	MIC OFF	0.83
mly_1434106520505566_015.png	BLACKUUE DR2505-ZCHFHD	0.48
mly_1434106520505566_016.png	FHD	0.99
mly_1434106520505566_017.png	1	0.44
mly_143420574458432_001.png	4	0.89
mly_143420574458432_009.png	SKELN MONT]	0.57
mly_143579841124496_001.png	MIC	0.59
mly_1436311020573338_000.png	ZUBNI RENDGEN	0.63
mly_1436311020573338_001.png	30	0.68
mly_1438004238125070_000.png	No	0.75
mly_1441034223409376_000.png	Utrina	1.00
mly_1441499784474580_000.png	P	1.00
mly_144160917694150_000.png	063kmh	0.66
mly_144160917694150_001.png	MIL	0.50
mly_144291731009024_000.png	n	0.55
mly_144291731009024_001.png	MLRY	0.53
mly_1447062475644565_000.png	P	0.69
mly_1447302718936982_000.png	0Z1kmh	0.50
mly_1447417992464951_000.png	Auto-0008b	0.74
mly_1447417992464951_001.png	2023	0.58
mly_1447417992464951_002.png	07-14	0.89
mly_1447417992464951_003.png	18:00 : 12	0.77
mly_1447417992464951_005.png	HIC OFF	0.79
mly_1448023826043599_001.png	Si	0.93
mly_1448023826043599_002.png	V	0.93
mly_1448023826043599_003.png	2	0.83
mly_1448906512114740_002.png	cvolucia	0.65
mly_1449938692697769_000.png	A	0.82
mly_145005510976250_000.png	SALON NAMJESTAJA	0.46
mly_145005510976250_001.png	na 3000 m2	0.97
mly_145005510976250_002.png	DaLLAS	0.44
mly_145062751958886_000.png	Auto-0008b	0.66
mly_145062751958886_002.png	P	1.00
mly_145062751958886_005.png	MIC OFF	0.75
mly_145062751958886_006.png	BLACKUUE DR?50S-ZCHFHD-FHD	0.42
mly_1451643672919038_003.png	ShoP;	0.48
mly_1451817162105396_000.png	P	0.70
mly_1451817162105396_001.png	026kmh	0.45
mly_1451817162105396_002.png	MIC OFF /NU	0.51
mly_145182237623851_000.png	AUSPUH-VULKANTZER	0.63
mly_1452969905046253_000.png	MIC OFF /NU	0.74
mly_145421174222975_002.png	Hotel	0.51
mly_145421174222975_003.png	M	0.66
mly_145421174222975_005.png	MEPAM	0.92
mly_1456824496183603_001.png	to	1.00
mly_1456824496183603_002.png	Irs	0.97
mly_145707597536835_000.png	D	1.00
mly_145707597536835_001.png	HIPERMARKET	1.00
mly_145707597536835_002.png	Bingo	1.00
mly_145717844737235_001.png	Augusta Harambašiéa	0.90
mly_145787357466246_000.png	aZZknh	0.42
mly_1458192354700896_000.png	'ROSE	0.59
mly_1462877514353581_001.png	091 161 02 00	0.63
mly_1463501120998741_002.png	utoservis	0.86
mly_1463549495166300_000.png	Jok=f	0.47
mly_1463640314654261_002.png	rand	0.82
mly_1464091164481008_000.png	061kih	0.61
mly_1464091164481008_001.png	MIC OFF /NU	0.65
mly_1464091164481008_002.png	BLACKUE DR9BOM-ICHUHD	0.60
mly_146602774137622_000.png	K	0.71
mly_146619320810831_001.png	KO	0.76
mly_146657971309960_000.png	[Gornja	0.88
mly_146657971309960_004.png	Kustosija	0.95
mly_1466766957986630_002.png	Coffee	0.48
mly_146684940764656_001.png	30	1.00
mly_1468472883503396_003.png	CEVAPI	0.57
